simulation_id,terminal_value,terminal_return
170,88091.14407522602,-0.11908855924773976
171,108046.29456072279,0.08046294560722789
172,89371.82869288704,-0.10628171307112966
173,114956.26733819333,0.1495626733819333
174,82253.93189900041,-0.1774606810099959
175,97347.12022196304,-0.02652879778036965
176,101202.75549307589,0.01202755493075891
177,81894.88521799869,-0.1810511478200132
178,122845.88008044855,0.22845880080448544
179,75416.17363830202,-0.2458382636169798
180,129352.78335673655,0.29352783356736545
181,174425.43918268787,0.7442543918268787
182,175002.65296945197,0.7500265296945197
183,187899.0415411486,0.8789904154114858
184,104894.61823972703,0.04894618239727033
185,135867.92095462317,0.35867920954623167
186,125135.77137837715,0.2513577137837715
187,123751.5710389084,0.23751571038908392
188,99536.36986141368,-0.00463630138586324
189,157270.95573569313,0.5727095573569314
190,95982.57746684656,-0.04017422533153436
191,174944.43185929168,0.7494443185929167
192,116804.57785320697,0.1680457785320697
193,143534.1975490195,0.43534197549019504
194,112282.30677848643,0.12282306778486429
195,138078.8267542416,0.3807882675424159
196,118574.7015260429,0.18574701526042903
197,110959.44313702128,0.10959443137021285
198,138534.2002461941,0.38534200246194095
199,136231.34725301902,0.3623134725301902
200,142666.87510753205,0.42666875107532043
201,132523.24371673664,0.3252324371673665
202,98755.8758829743,-0.012441241170257022
203,103564.95249717585,0.03564952497175855
204,118844.5340557998,0.188445340557998
205,172831.4610936406,0.728314610936406
206,115979.07273747085,0.15979072737470856
207,135373.91070914676,0.3537391070914675
208,119857.81117876852,0.19857811178768525
209,107050.85226704892,0.07050852267048913
210,102514.3396506712,0.025143396506712046
211,99348.9998881702,-0.0065100011182979145
212,132202.36466647658,0.3220236466647659
213,94037.33975609463,-0.05962660243905371
214,107772.95319585058,0.07772953195850585
215,152931.0307966389,0.529310307966389
216,147674.15945675943,0.47674159456759435
217,80665.35088165091,-0.1933464911834909
218,102091.23751116764,0.02091237511167643
219,120669.59358858611,0.2066959358858611
220,136576.4635858382,0.36576463585838215
221,124777.57954319875,0.24777579543198747
222,115957.44140291217,0.15957441402912176
223,129658.06289097796,0.29658062890977965
224,139322.54921892492,0.3932254921892493
225,112552.8241692621,0.1255282416926209
226,138790.1955440446,0.38790195544044614
227,114413.66057411567,0.1441366057411566
228,92921.14091019974,-0.0707885908980026
229,140414.20450558342,0.4041420450558342
230,103591.25450048476,0.03591254500484764
231,138333.05462590605,0.3833305462590606
232,131889.85730194967,0.31889857301949665
233,60209.08451711109,-0.3979091548288891
234,98543.62056080067,-0.01456379439199329
235,113772.53061244283,0.13772530612442835
236,92223.775065995,-0.07776224934005005
237,125164.6575407974,0.25164657540797397
238,93625.92704456045,-0.06374072955439547
239,87884.3868957098,-0.12115613104290202
240,99198.02017659681,-0.008019798234031872
241,114419.49736283971,0.14419497362839717
242,131488.77715532415,0.31488777155324144
243,168375.05715702169,0.6837505715702168
244,122093.54419099627,0.22093544190996273
245,134236.0987541171,0.34236098754117084
246,108117.68596564859,0.08117685965648591
247,105206.03880856758,0.05206038808567581
248,146833.5460396957,0.46833546039695717
249,143190.3947569246,0.4319039475692459
250,86244.9956299957,-0.13755004370004298
251,88262.14301621492,-0.11737856983785078
252,90467.43416797303,-0.09532565832026973
253,89929.10755340978,-0.10070892446590218
254,130142.84139535765,0.30142841395357656
255,134783.89753942893,0.3478389753942892
256,152866.2043879028,0.5286620438790282
257,108312.82210638531,0.08312822106385309
258,99315.24642274326,-0.006847535772567359
259,169504.52161145836,0.6950452161145837
260,128250.65865051835,0.28250658650518345
261,118994.44750260719,0.18994447502607192
262,90011.72825029542,-0.0998827174970458
263,135451.95089935692,0.3545195089935691
264,145179.0087329086,0.4517900873290861
265,97312.01058056671,-0.0268798941943329
266,110189.34386256462,0.10189343862564626
267,77365.23548662866,-0.22634764513371342
268,100894.98040671868,0.008949804067186706
269,93057.10931186813,-0.06942890688131864
270,115841.0630839405,0.1584106308394051
271,114290.8864593106,0.14290886459310603
272,131042.34931635245,0.3104234931635246
273,77669.66894960674,-0.2233033105039326
274,84946.57285687402,-0.15053427143125986
275,109721.02548827999,0.0972102548828
276,113685.66468005443,0.13685664680054432
277,113851.06941733125,0.13851069417331252
278,92802.93212092963,-0.07197067879070362
279,155892.54974227428,0.5589254974227427
280,172697.935191884,0.7269793519188399
281,104724.62243299883,0.04724622432998826
282,93623.8729390285,-0.06376127060971504
283,107101.89495904892,0.07101894959048916
284,143879.5597440177,0.43879559744017693
285,99733.27730967363,-0.0026672269032637086
286,94153.59606532422,-0.05846403934675781
287,157198.58055685577,0.5719858055685576
288,97527.88201531702,-0.024721179846829755
289,166130.3096266375,0.6613030962663748
290,184750.9746463481,0.8475097464634811
291,119717.29129395334,0.19717291293953343
292,108484.27562577334,0.08484275625773341
293,146654.7448218579,0.46654744821857896
294,91167.79119193899,-0.08832208808061015
295,135661.57267747942,0.35661572677479425
296,145273.48419471062,0.4527348419471062
297,168805.0550808147,0.6880505508081469
298,99930.03409972214,-0.0006996590027786853
299,131499.67002021475,0.31499670020214743
300,107780.93368011528,0.07780933680115276
301,143598.59087670577,0.4359859087670577
302,123695.87715135752,0.23695877151357525
303,131202.8905055607,0.3120289050556071
304,88925.98881457961,-0.11074011185420385
305,98778.85577048907,-0.012211442295109287
306,122109.64207763014,0.22109642077630132
307,145642.9138857308,0.45642913885730807
308,92512.36291220237,-0.07487637087797627
309,148961.27441763857,0.4896127441763858
310,246531.86978255303,1.4653186978255301
311,170019.67228279536,0.7001967228279535
312,85168.5887451176,-0.1483141125488241
313,127724.45279175058,0.27724452791750576
314,81885.5885604026,-0.181144114395974
315,131151.77125906025,0.31151771259060257
316,100301.11261900149,0.003011126190014979
317,82026.3234118779,-0.17973676588122112
318,99656.83027575187,-0.0034316972424812686
319,102518.7040209374,0.0251870402093739
320,131447.8784757175,0.31447878475717506
321,86616.6616851101,-0.13383338314889903
322,80746.58662250909,-0.19253413377490913
323,119821.08795668067,0.19821087956680672
324,182193.0883727765,0.8219308837277648
325,94341.40352855665,-0.056585964714433556
326,120399.61646794545,0.20399616467945458
327,89835.83315175743,-0.10164166848242573
328,102269.60906631262,0.022696090663126167
329,96195.52310857752,-0.038044768914224814
330,169649.97602141585,0.6964997602141585
331,97870.9442567047,-0.02129055743295305
332,103307.1648733465,0.03307164873346502
333,114297.12558522036,0.1429712558522036
334,135970.877778276,0.3597087777827599
335,83820.17392903825,-0.16179826070961745
336,100330.13888773308,0.00330138887733078
337,104769.4780293551,0.04769478029355101
