Date,AAPL,AMZN,GOOGL,MSFT
2025-01-08,241.38140869140625,222.1300048828125,193.05747985839844,420.4913024902344
2025-01-10,235.56320190429688,218.94000244140625,191.15623474121094,414.9350891113281
2025-01-13,233.12649536132812,218.4600067138672,190.13099670410156,413.19195556640625
2025-01-14,232.01258850097656,217.75999450683594,188.78721618652344,411.6865234375
2025-01-15,236.57762145996094,223.35000610351562,194.6501007080078,422.2245178222656
2025-01-16,227.01986694335938,220.66000366210938,192.02224731445312,420.5111083984375
2025-01-17,228.73052978515625,225.94000244140625,195.09803771972656,424.91845703125
2025-01-21,221.43038940429688,230.7100067138672,197.1385955810547,424.3935241699219
2025-01-22,222.61392211914062,235.00999450683594,197.45712280273438,441.9239196777344
2025-01-23,222.44485473632812,235.4199981689453,197.0689239501953,442.4290466308594
2025-01-24,221.5696258544922,234.85000610351562,199.2886505126953,439.8044128417969
2025-01-27,228.6111602783203,235.4199981689453,190.9273223876953,430.3954162597656
2025-01-28,236.96551513671875,238.14999389648438,194.40126037597656,442.9143371582031
2025-01-29,238.05955505371094,237.07000732421875,194.5107421875,438.09100341796875
2025-01-30,236.2991485595703,234.63999938964844,199.9456329345703,411.0129699707031
2025-01-31,234.7178192138672,237.67999267578125,203.0811309814453,411.08233642578125
2025-02-03,226.77120971679688,237.4199981689453,200.30397033691406,406.9820556640625
2025-02-04,231.5352020263672,242.05999755859375,205.43028259277344,408.4180908203125
2025-02-05,231.2069854736328,236.1699981689453,190.44952392578125,409.3293151855469
2025-02-06,231.9529266357422,238.8300018310547,190.71829223632812,411.8350830078125
2025-02-07,226.39328002929688,229.14999389648438,184.487060546875,405.8232116699219
2025-02-10,226.662109375,233.13999938964844,185.6118927001953,408.26953125
2025-02-11,231.61053466796875,232.75999450683594,184.46717834472656,407.4970397949219
2025-02-12,235.8420867919922,228.92999267578125,182.76502990722656,405.1200256347656
2025-02-13,240.48187255859375,230.3699951171875,185.2834014892578,406.6056213378906
2025-02-14,243.53855895996094,228.67999267578125,184.3776092529297,404.515869140625
2025-02-18,243.40911865234375,226.64999389648438,182.92431640625,405.7142639160156
2025-02-19,243.80738830566406,226.6300048828125,184.41741943359375,410.7950744628906
2025-02-20,244.7632293701172,222.8800048828125,183.71067810058594,412.9684753417969
2025-02-21,244.4844207763672,216.5800018310547,178.83322143554688,405.108642578125
2025-02-24,246.02769470214844,212.7100067138672,178.42510986328125,400.9306335449219
2025-02-25,245.96795654296875,212.8000030517578,174.61273193359375,394.8769836425781
2025-02-26,239.31695556640625,214.35000610351562,171.93511962890625,396.6930847167969
2025-02-27,236.27023315429688,208.74000549316406,167.72459411621094,389.5477600097656
2025-02-28,240.79051208496094,212.27999877929688,169.49639892578125,393.9739074707031
2025-03-03,236.99705505371094,205.02000427246094,166.24143981933594,385.5384826660156
2025-03-04,234.9061737060547,203.8000030517578,170.13345336914062,385.6575622558594
2025-03-05,234.71701049804688,208.36000061035156,172.2238006591797,397.9732666015625
2025-03-06,234.3087921142578,200.6999969482422,171.55686950683594,393.8746643066406
2025-03-07,238.03256225585938,199.25,173.0599365234375,390.3218688964844
2025-03-10,226.4928436279297,194.5399932861328,165.2968292236328,377.2717590332031
2025-03-11,219.88165283203125,196.58999633789062,163.47314453125,377.5595703125
2025-03-12,216.03842163085938,198.88999938964844,166.5325469970703,380.35809326171875
2025-03-13,208.7700653076172,193.88999938964844,162.1975860595703,375.892333984375
2025-03-14,212.5635528564453,197.9499969482422,164.91815185546875,385.60791015625
2025-03-17,213.07135009765625,195.74000549316406,163.7222900390625,385.74688720703125
2025-03-18,211.7670440673828,192.82000732421875,160.1147918701172,380.6062316894531
2025-03-19,214.3059539794922,195.5399932861328,163.3236846923828,384.87359619140625
2025-03-20,213.17091369628906,194.9499969482422,162.23744201660156,383.9010314941406
2025-03-21,217.32281494140625,196.2100067138672,163.42333984375,388.28741455078125
2025-03-24,219.7721405029297,203.25999450683594,167.1005859375,390.0936279296875
2025-03-25,222.77902221679688,205.7100067138672,169.9706268310547,392.15777587890625
2025-03-26,220.56866455078125,201.1300048828125,164.4896240234375,387.0072021484375
2025-03-27,222.8786163330078,201.36000061035156,161.67938232421875,387.6125793457031
2025-03-28,216.9544219970703,192.72000122070312,153.79672241210938,375.92205810546875
2025-03-31,221.1660614013672,190.25999450683594,154.10565185546875,372.5379943847656
2025-04-01,222.2214813232422,192.1699981689453,156.52725219726562,379.2863464355469
